OBJECTID,FID_EJSCREEN_V4_AZ_2017,ID,FID_AZUTM_canopy_analysis_cities_20170914,NAME,County,AnalysisIm,AnalysisAr,TreeCityUSA,CityID,CanopyCover,CanopyCoverSE,CanopyCoverArea,CityAnalysisArea,CityPop2015,PopClass,PopClassLabel,PopDensityIndex,CanopyCoverIndex,TrafficProximityIndex,SustainabilityIndex,AirQualityIndex,HeatImpervIndex,MasterScore,MasterIndex,LowIncomeIndex,GIS_acres,Shape__Area,Shape__Length
2303,2255,040134226061,13,Gilbert,Maricopa,Google Imagery - Spring 2015,ASLD Incorporated Areas 2013,1,13,0.068000003695488,0.0125,4.62757723286966,68.0526026673836,242857,F,"100,001 and higher",0.03314957,0.791366893181698,0.00237875119245059,1,0.775291882178859,0.27027925860254,0.427429414716418,0.401878633123851,0.119539551358,1256.37136429846,5084354.52453613,9962.72145478029
2304,2256,040134226062,13,Gilbert,Maricopa,Google Imagery - Spring 2015,ASLD Incorporated Areas 2013,1,13,0.068000003695488,0.0125,4.62757723286966,68.0526026673836,242857,F,"100,001 and higher",0.06379133,0.791366893181698,0.000471119076188193,1,0.775291882178859,0.36138518702428,0.444575426623643,0.429761818347408,0.119721577726,416.022767354835,1683584.40759277,6167.76876294669
2305,2257,040134226063,13,Gilbert,Maricopa,Google Imagery - Spring 2015,ASLD Incorporated Areas 2013,1,13,0.068000003695488,0.0125,4.62757723286966,68.0526026673836,242857,F,"100,001 and higher",0.07402176,0.791366893181698,0.00241980626361264,1,0.775291882178859,0.246346924289249,0.427623837221776,0.402194806864886,0.10391959799,841.327433550929,3404731.32836914,8250.43796267895
2306,2258,040134226071,20,Mesa,Maricopa,Google Imagery - Spring 2015,ASLD Incorporated Areas 2013,1,20,0.063000001013279,0.0121,8.63810717614079,137.112810114401,460950,F,"100,001 and higher",0.09200265,0.809352514340723,0.000467319003852887,1,0.802120423762054,0.563624033675411,0.50129328628971,0.521997528616932,0.241486068111,275.739121982271,1115876.63659668,4749.57597804165
2307,2259,040134226072,20,Mesa,Maricopa,Google Imagery - Spring 2015,ASLD Incorporated Areas 2013,1,20,0.063000001013279,0.0121,8.63810717614079,137.112810114401,460950,F,"100,001 and higher",0.09214385,0.809352514340723,0.00136845884263147,1,0.802120423762054,0.664185132371393,0.525361103794029,0.561137091626153,0.308357348703,185.504560984947,750710.32434082,3681.1161920642
2308,2260,040134226073,20,Mesa,Maricopa,Google Imagery - Spring 2015,ASLD Incorporated Areas 2013,1,20,0.063000001013279,0.0121,8.63810717614079,137.112810114401,460950,F,"100,001 and higher",0.06126407,0.809352514340723,0.000157215260962099,1,0.802120423762054,0.710634954287313,0.543775952838616,0.591083685011971,0.422902494331,177.294080823775,717483.689453125,3729.15289177243
2309,2261,040134226091,20,Mesa,Maricopa,Google Imagery - Spring 2015,ASLD Incorporated Areas 2013,1,20,0.063000001013279,0.0121,8.63810717614079,137.112810114401,460950,F,"100,001 and higher",0.1075474,0.809352514340723,0.00219663368078066,1,0.755375951750471,0.525056966356253,0.504767186706234,0.527646854494358,0.333840883137,322.909516902584,1306768.453125,4846.38582692565
2310,2262,040134226092,20,Mesa,Maricopa,Google Imagery - Spring 2015,ASLD Incorporated Areas 2013,1,20,0.063000001013279,0.0121,8.63810717614079,137.112810114401,460950,F,"100,001 and higher",0.0558017,0.809352514340723,0.00553566408260539,1,0.755375951750471,0.489880443592503,0.466755711480851,0.465831838264061,0.151343705799,313.380804342665,1268207.11950684,4897.47750459789
2311,2263,040134226101,20,Mesa,Maricopa,Google Imagery - Spring 2015,ASLD Incorporated Areas 2013,1,20,0.063000001013279,0.0121,8.63810717614079,137.112810114401,460950,F,"100,001 and higher",0.04926562,0.809352514340723,0.000999121725037291,1,0.742997398741409,0.607292982074038,0.498790964623795,0.517928203407248,0.281629116118,288.465124846218,1167376.94287109,5024.01026200285
2312,2264,040134226102,20,Mesa,Maricopa,Google Imagery - Spring 2015,ASLD Incorporated Areas 2013,1,20,0.063000001013279,0.0121,8.63810717614079,137.112810114401,460950,F,"100,001 and higher",0.05635866,0.809352514340723,0.00168159053294656,1,0.742997398741409,0.579680689809169,0.512902450945794,0.540876582833613,0.400246305419,356.170887222353,1441372.44311523,5029.68712071999
2313,2265,040134226151,20,Mesa,Maricopa,Google Imagery - Spring 2015,ASLD Incorporated Areas 2013,1,20,0.063000001013279,0.0121,8.63810717614079,137.112810114401,460950,F,"100,001 and higher",0.06064655,0.809352514340723,0.0346562117220826,1,0.690095587148901,0.487807110248512,0.483720534490778,0.493420370502937,0.303485769108,630.641731009366,2552116.53942871,6670.64709225697
2314,2266,040134226152,20,Mesa,Maricopa,Google Imagery - Spring 2015,ASLD Incorporated Areas 2013,1,20,0.063000001013279,0.0121,8.63810717614079,137.112810114401,460950,F,"100,001 and higher",0.06706131,0.809352514340723,0.000352145585839874,1,0.690095587148901,0.380148018918444,0.456249814496427,0.448746939854953,0.246739130435,330.787951378419,1338651.34570313,5132.10062176864
2315,2267,040134226153,20,Mesa,Maricopa,Google Imagery - Spring 2015,ASLD Incorporated Areas 2013,1,20,0.063000001013279,0.0121,8.63810717614079,137.112810114401,460950,F,"100,001 and higher",0.08485901,0.809352514340723,0.00121472806526108,1,0.690095587148901,0.517080013595545,0.462563398701755,0.459014215929075,0.135341941655,269.906035511784,1092270.97314453,6040.60062119097
2316,2268,040134226161,20,Mesa,Maricopa,Google Imagery - Spring 2015,ASLD Incorporated Areas 2013,1,20,0.063000001013279,0.0121,8.63810717614079,137.112810114401,460950,F,"100,001 and higher",0.03368298,0.809352514340723,0.000386173919853182,1,0.667719170150292,0.376594769663367,0.434240796378696,0.412955437312795,0.151949963208,316.15643089293,1279439.68249512,15459.1055022912
2317,2268,040134226161,44,Apache Junction,Maricopa,Google Imagery - Spring 2015,ASLD Incorporated Areas 2013,0,45,0.0399999991059303,0.0098,1.39824661618248,34.9561661858931,38437,D,"10,001 to 50,000",0.03368298,0.89208633415133,0.000386173919853182,0,0.667719170150292,0.376594769663367,0.303202770637354,0.438256092783785,0.151949963208,1.44020477119326,5828.30187988281,1767.91503527686
2318,2269,040134226162,20,Mesa,Maricopa,Google Imagery - Spring 2015,ASLD Incorporated Areas 2013,1,20,0.063000001013279,0.0121,8.63810717614079,137.112810114401,460950,F,"100,001 and higher",0.08361603,0.809352514340723,0.00214332592969077,1,0.667719170150292,0.566110854834707,0.489159187463552,0.502264816023391,0.295172413793,120.063986612873,485881.715332031,6574.28871836629
2319,2269,040134226162,44,Apache Junction,Maricopa,Google Imagery - Spring 2015,ASLD Incorporated Areas 2013,0,45,0.0399999991059303,0.0098,1.39824661618248,34.9561661858931,38437,D,"10,001 to 50,000",0.08361603,0.89208633415133,0.00214332592969077,0,0.667719170150292,0.566110854834707,0.35812116172221,0.582895027620235,0.295172413793,0.118145381315558,478.117553710938,3099.41152546558
2320,2270,040134226171,20,Mesa,Maricopa,Google Imagery - Spring 2015,ASLD Incorporated Areas 2013,1,20,0.063000001013279,0.0121,8.63810717614079,137.112810114401,460950,F,"100,001 and higher",0.08549902,0.809352514340723,0.00172160523327952,1,0.745237813732561,0.368169282110376,0.44959575949895,0.437925983414102,0.137190082645,170.468866685569,689863.02734375,4166.32417072808
2321,2271,040134226172,20,Mesa,Maricopa,Google Imagery - Spring 2015,ASLD Incorporated Areas 2013,1,20,0.063000001013279,0.0121,8.63810717614079,137.112810114401,460950,F,"100,001 and higher",0.1160498,0.809352514340723,0.0125629874953402,1,0.745237813732561,0.609005537349776,0.505270651822022,0.528465599468587,0.24468587624,228.895421344068,926306.90612793,3948.58953162855
2322,2272,040134226173,20,Mesa,Maricopa,Google Imagery - Spring 2015,ASLD Incorporated Areas 2013,1,20,0.063000001013279,0.0121,8.63810717614079,137.112810114401,460950,F,"100,001 and higher",0.08303494,0.809352514340723,0.00221405429419903,1,0.745237813732561,0.367774154748271,0.455948750708244,0.44825734394102,0.184027777778,128.139886591294,518563.72253418,3243.24613250828
2323,2273,040134226174,20,Mesa,Maricopa,Google Imagery - Spring 2015,ASLD Incorporated Areas 2013,1,20,0.063000001013279,0.0121,8.63810717614079,137.112810114401,460950,F,"100,001 and higher",0.1846261,0.809352514340723,0.00106656518439728,1,0.745237813732561,0.511286646550188,0.508047361730888,0.532981140290554,0.304761904762,119.796666167695,484799.907958984,2768.83040409954
2324,2274,040134226181,20,Mesa,Maricopa,Google Imagery - Spring 2015,ASLD Incorporated Areas 2013,1,20,0.063000001013279,0.0121,8.63810717614079,137.112810114401,460950,F,"100,001 and higher",0.06914716,0.809352514340723,0.00049838596303362,1,0.73603803559527,0.554112208136,0.485354211915206,0.496077089188737,0.228331177232,273.573276779874,1107111.77209473,4540.90684535459
2325,2275,040134226182,20,Mesa,Maricopa,Google Imagery - Spring 2015,ASLD Incorporated Areas 2013,1,20,0.063000001013279,0.0121,8.63810717614079,137.112810114401,460950,F,"100,001 and higher",0.05067184,0.809352514340723,0.000997888990112528,1,0.73603803559527,0.461654279982908,0.45205198055232,0.441920338891731,0.105649303008,328.755172593381,1330424.98156738,4873.63737119815
2326,2276,040134226201,13,Gilbert,Maricopa,Google Imagery - Spring 2015,ASLD Incorporated Areas 2013,1,13,0.068000003695488,0.0125,4.62757723286966,68.0526026673836,242857,F,"100,001 and higher",0.06690329,0.791366893181698,0.00297802934715214,1,0.791651037240808,0.367449124462565,0.458647489492144,0.452646086570422,0.19018404908,360.041710268336,1457037.1081543,5697.39573811897
2327,2277,040134226202,13,Gilbert,Maricopa,Google Imagery - Spring 2015,ASLD Incorporated Areas 2013,1,13,0.068000003695488,0.0125,4.62757723286966,68.0526026673836,242857,F,"100,001 and higher",0.06319211,0.791366893181698,0.00157880893991917,1,0.791651037240808,0.436266123977736,0.45568719617959,0.447831998769911,0.105755395683,271.663545223737,1099383.36193848,4797.02589706145
2328,2278,040134226211,13,Gilbert,Maricopa,Google Imagery - Spring 2015,ASLD Incorporated Areas 2013,1,13,0.068000003695488,0.0125,4.62757723286966,68.0526026673836,242857,F,"100,001 and higher",0.06022885,0.791366893181698,0.000912323571955431,1,0.780049411166744,0.241567444851852,0.427529283944721,0.402041042447138,0.118580060423,212.530490975593,860080.381835938,7141.0082959472
2329,2279,040134226212,13,Gilbert,Maricopa,Google Imagery - Spring 2015,ASLD Incorporated Areas 2013,1,13,0.068000003695488,0.0125,4.62757723286966,68.0526026673836,242857,F,"100,001 and higher",0.1211197,0.791366893181698,0.000292068118365538,1,0.780049411166744,0.549502734658891,0.50409791486744,0.526558471332898,0.286354581673,204.164550709421,826224.624145508,4733.28076302158
2330,2280,040134226213,13,Gilbert,Maricopa,Google Imagery - Spring 2015,ASLD Incorporated Areas 2013,1,13,0.068000003695488,0.0125,4.62757723286966,68.0526026673836,242857,F,"100,001 and higher",0.1133726,0.791366893181698,0.00227163115055622,1,0.780049411166744,0.48354451986622,0.514412392439274,0.543332079690097,0.430281690141,154.896952555341,626845.7265625,4008.96916516052
2331,2281,040134226221,13,Gilbert,Maricopa,Google Imagery - Spring 2015,ASLD Incorporated Areas 2013,1,13,0.068000003695488,0.0125,4.62757723286966,68.0526026673836,242857,F,"100,001 and higher",0.2019303,0.791366893181698,0.00223974410303574,1,0.76359293583366,0.51737100272571,0.517207129275747,0.5478769362599,0.343949044586,153.196782017224,619965.380737305,4795.04736027033
2332,2282,040134226222,13,Gilbert,Maricopa,Google Imagery - Spring 2015,ASLD Incorporated Areas 2013,1,13,0.068000003695488,0.0125,4.62757723286966,68.0526026673836,242857,F,"100,001 and higher",0.1033925,0.791366893181698,0.00223629693360757,1,0.76359293583366,0.376743361033261,0.446307499829146,0.432578550207337,0.086820492765,304.560161290624,1232511.24523926,7354.87200554829
2333,2283,040134226223,13,Gilbert,Maricopa,Google Imagery - Spring 2015,ASLD Incorporated Areas 2013,1,13,0.068000003695488,0.0125,4.62757723286966,68.0526026673836,242857,F,"100,001 and higher",0.0102988,0.791366893181698,0.0211214297159358,1,0.76359293583366,0.359221218935222,0.420800182351226,0.391098043740803,0,162.803614023718,658842.850830078,4353.49336119715
2334,2283,040134226223,20,Mesa,Maricopa,Google Imagery - Spring 2015,ASLD Incorporated Areas 2013,1,20,0.063000001013279,0.0121,8.63810717614079,137.112810114401,460950,F,"100,001 and higher",0.0102988,0.809352514340723,0.0211214297159358,1,0.76359293583366,0.359221218935222,0.423369556802515,0.39527641152228,0,6.49322956929473,26277.1680908203,3214.31197260499
2335,2284,040134226231,13,Gilbert,Maricopa,Google Imagery - Spring 2015,ASLD Incorporated Areas 2013,1,13,0.068000003695488,0.0125,4.62757723286966,68.0526026673836,242857,F,"100,001 and higher",0.02509305,0.791366893181698,0.0118085808344846,1,0.757152150923059,0.110789746936698,0.452360763218363,0.4424224873982,0.470314919979,939.307376829363,3801242.09130859,9536.09053622689
2336,2284,040134226231,20,Mesa,Maricopa,Google Imagery - Spring 2015,ASLD Incorporated Areas 2013,1,20,0.063000001013279,0.0121,8.63810717614079,137.112810114401,460950,F,"100,001 and higher",0.02509305,0.809352514340723,0.0118085808344846,1,0.757152150923059,0.110789746936698,0.454930137669653,0.446600855179677,0.470314919979,1.4519001076228,5875.63134765625,834.215033461442
2337,2285,040134226232,13,Gilbert,Maricopa,Google Imagery - Spring 2015,ASLD Incorporated Areas 2013,1,13,0.068000003695488,0.0125,4.62757723286966,68.0526026673836,242857,F,"100,001 and higher",0.1148727,0.791366893181698,0.0011038842797206,1,0.757152150923059,0.453812802428862,0.458346679521323,0.452156903419328,0.0901183020181,308.106827152211,1246864.09228516,4756.74558836893
2338,2286,040134226241,20,Mesa,Maricopa,Google Imagery - Spring 2015,ASLD Incorporated Areas 2013,1,20,0.063000001013279,0.0121,8.63810717614079,137.112810114401,460950,F,"100,001 and higher",0.08568253,0.809352514340723,0.000113685293011845,1,0.805879884352631,0.885617486018905,0.563232625489809,0.622724512645988,0.355982274742,202.942908746673,821280.813232422,3855.66177883214
2339,2287,040134226242,20,Mesa,Maricopa,Google Imagery - Spring 2015,ASLD Incorporated Areas 2013,1,20,0.063000001013279,0.0121,8.63810717614079,137.112810114401,460950,F,"100,001 and higher",0.1016213,0.809352514340723,0.000104335098656911,1,0.805879884352631,0.849343246562093,0.54654488188967,0.595586572448372,0.259512937595,159.236372865153,644406.73828125,3208.36575352381
2340,2288,040134226251,20,Mesa,Maricopa,Google Imagery - Spring 2015,ASLD Incorporated Areas 2013,1,20,0.063000001013279,0.0121,8.63810717614079,137.112810114401,460950,F,"100,001 and higher",0.09760217,0.809352514340723,0.000773371161230856,1,0.783511104976488,0.668690733551586,0.540265258287865,0.585374523782433,0.421926910299,203.141118466305,822082.939941406,3865.04930399657
2341,2289,040134226252,20,Mesa,Maricopa,Google Imagery - Spring 2015,ASLD Incorporated Areas 2013,1,20,0.063000001013279,0.0121,8.63810717614079,137.112810114401,460950,F,"100,001 and higher",0.09244712,0.809352514340723,0.00142467714957158,1,0.783511104976488,0.815162718238037,0.555615077011834,0.610336703964291,0.387407407407,195.153223967198,789757.07824707,3641.66422470067
2342,2290,040134226253,20,Mesa,Maricopa,Google Imagery - Spring 2015,ASLD Incorporated Areas 2013,1,20,0.063000001013279,0.0121,8.63810717614079,137.112810114401,460950,F,"100,001 and higher",0.0200785,0.809352514340723,0.0086559653246844,1,0.783511104976488,0.675565846040619,0.603676480264134,0.688495112825726,0.928571428571,187.681549763261,759520.285522461,3585.30888303655
2343,2291,040134226261,20,Mesa,Maricopa,Google Imagery - Spring 2015,ASLD Incorporated Areas 2013,1,20,0.063000001013279,0.0121,8.63810717614079,137.112810114401,460950,F,"100,001 and higher",0.06957645,0.809352514340723,0.00318295660939391,1,0.759927990913809,0.724137979145838,0.552966435237859,0.606029430087765,0.504587155963,321.783004559588,1302209.61828613,4785.08140296917
2344,2292,040134226262,20,Mesa,Maricopa,Google Imagery - Spring 2015,ASLD Incorporated Areas 2013,1,20,0.063000001013279,0.0121,8.63810717614079,137.112810114401,460950,F,"100,001 and higher",0.08044119,0.809352514340723,0.00051502418635107,1,0.759927990913809,0.880902393194143,0.540162730632502,0.585207791272244,0.25,127.023599168206,514046.268188477,2930.92762545342
2345,2293,040134226271,20,Mesa,Maricopa,Google Imagery - Spring 2015,ASLD Incorporated Areas 2013,1,20,0.063000001013279,0.0121,8.63810717614079,137.112810114401,460950,F,"100,001 and higher",0.1103644,0.809352514340723,0.000132211993815091,1,0.735087155094791,0.473880497926227,0.523247840787026,0.557700461337478,0.533918128655,4.94696863323869,20019.6717529297,2199.34302217101
2346,2294,040134226272,20,Mesa,Maricopa,Google Imagery - Spring 2015,ASLD Incorporated Areas 2013,1,20,0.063000001013279,0.0121,8.63810717614079,137.112810114401,460950,F,"100,001 and higher",0.08583546,0.809352514340723,0.0307471073522698,1,0.735087155094791,0.465584782062774,0.525504545959612,0.561370360125758,0.551924798568,54.504018610263,220569.937988281,3889.64286860091
2347,2295,040134226281,20,Mesa,Maricopa,Google Imagery - Spring 2015,ASLD Incorporated Areas 2013,1,20,0.063000001013279,0.0121,8.63810717614079,137.112810114401,460950,F,"100,001 and higher",0.04347842,0.809352514340723,0.000107587479857592,1,0.710071509704824,0.344905035848565,0.47040011857351,0.471758445485874,0.384885764499,6.28170336711506,25421.1520996094,3515.20273543482
2348,2297,040134226291,20,Mesa,Maricopa,Google Imagery - Spring 2015,ASLD Incorporated Areas 2013,1,20,0.063000001013279,0.0121,8.63810717614079,137.112810114401,460950,F,"100,001 and higher",0.06686664,0.809352514340723,0.000512876041683747,1,0.680299822977473,0.582045831828692,0.487987219070057,0.500358937737012,0.276832844575,67.2870166565416,272300.895629883,3787.96531476694
2349,2297,040134226291,44,Apache Junction,Maricopa,Google Imagery - Spring 2015,ASLD Incorporated Areas 2013,0,45,0.0399999991059303,0.0098,1.39824661618248,34.9561661858931,38437,D,"10,001 to 50,000",0.06686664,0.89208633415133,0.000512876041683747,0,0.680299822977473,0.582045831828692,0.356949193328715,0.579808406604059,0.276832844575,0.0632065795517866,255.787963867188,1607.29441313736
2350,2298,040134226292,20,Mesa,Maricopa,Google Imagery - Spring 2015,ASLD Incorporated Areas 2013,1,20,0.063000001013279,0.0121,8.63810717614079,137.112810114401,460950,F,"100,001 and higher",0.1019322,0.809352514340723,0.000201787476740419,1,0.680299822977473,0.5501469515406,0.469687686270468,0.470599873919934,0.145880574452,154.462071343058,625085.824951172,3149.51298348209
2351,2299,040134226301,20,Mesa,Maricopa,Google Imagery - Spring 2015,ASLD Incorporated Areas 2013,1,20,0.063000001013279,0.0121,8.63810717614079,137.112810114401,460950,F,"100,001 and higher",0.1073404,0.809352514340723,0.00127558983446266,1,0.711599481557006,0.768320963383229,0.557009231047205,0.612603904955912,0.501175680215,76.0448356540051,307742.531616211,2373.16863353625
2352,2300,040134226302,20,Mesa,Maricopa,Google Imagery - Spring 2015,ASLD Incorporated Areas 2013,1,20,0.063000001013279,0.0121,8.63810717614079,137.112810114401,460950,F,"100,001 and higher",0.1265153,0.809352514340723,0.000151299569312449,1,0.711599481557006,0.615507251321822,0.534649253824736,0.576241665744712,0.479418886199,1.99523207840107,8074.41784667969,805.423665189564
2353,2301,040134226311,20,Mesa,Maricopa,Google Imagery - Spring 2015,ASLD Incorporated Areas 2013,1,20,0.063000001013279,0.0121,8.63810717614079,137.112810114401,460950,F,"100,001 and higher",0.08305387,0.809352514340723,0.0151483428026554,1,0.70426311197391,0.405543322632932,0.474201851895496,0.477940899747604,0.302051799529,417.866012771075,1691043.75695801,8673.32702859449
2354,2302,040134226312,20,Mesa,Maricopa,Google Imagery - Spring 2015,ASLD Incorporated Areas 2013,1,20,0.063000001013279,0.0121,8.63810717614079,137.112810114401,460950,F,"100,001 and higher",0.06303085,0.809352514340723,0.0593905304526087,1,0.70426311197391,0.306706336184564,0.437605643925905,0.418427419247459,0.120496160662,330.613934165371,1337947.12280273,5092.82194544921
2355,2303,040134226321,20,Mesa,Maricopa,Google Imagery - Spring 2015,ASLD Incorporated Areas 2013,1,20,0.063000001013279,0.0121,8.63810717614079,137.112810114401,460950,F,"100,001 and higher",0.09365281,0.809352514340723,0.0292602160252311,1,0.727191748429716,0.580613403367578,0.496766564412135,0.5146360835619,0.237295254095,201.358922689946,814870.64855957,6392.02297398034
2356,2304,040134226322,20,Mesa,Maricopa,Google Imagery - Spring 2015,ASLD Incorporated Areas 2013,1,20,0.063000001013279,0.0121,8.63810717614079,137.112810114401,460950,F,"100,001 and higher",0.06156909,0.809352514340723,0.0300377398372795,1,0.727191748429716,0.441685710080797,0.480678271586732,0.488472982124155,0.294911097486,52.4920452610293,212427.770507813,3371.25266185438
2357,2305,040134226331,20,Mesa,Maricopa,Google Imagery - Spring 2015,ASLD Incorporated Areas 2013,1,20,0.063000001013279,0.0121,8.63810717614079,137.112810114401,460950,F,"100,001 and higher",0.0693014,0.809352514340723,0.032013431520346,1,0.754329844645185,0.691015114531648,0.526930822780179,0.563689799828888,0.332503457815,644.520962290459,2608283.79650879,6787.25518889978
2358,2306,040134226341,20,Mesa,Maricopa,Google Imagery - Spring 2015,ASLD Incorporated Areas 2013,1,20,0.063000001013279,0.0121,8.63810717614079,137.112810114401,460950,F,"100,001 and higher",0.08662875,0.809352514340723,0.0719761303297322,1,0.739290415953977,0.700274663470826,0.527905229140126,0.565274398811112,0.287814129919,299.809917519762,1213287.68933105,4737.99988861951
2359,2307,040134226342,20,Mesa,Maricopa,Google Imagery - Spring 2015,ASLD Incorporated Areas 2013,1,20,0.063000001013279,0.0121,8.63810717614079,137.112810114401,460950,F,"100,001 and higher",0.08223764,0.809352514340723,0.0612668308188712,1,0.739290415953977,0.38492173164288,0.51928812993951,0.551261100885004,0.557947778287,329.595212313894,1333824.50195313,4883.65374491974
2360,2308,040134226351,20,Mesa,Maricopa,Google Imagery - Spring 2015,ASLD Incorporated Areas 2013,1,20,0.063000001013279,0.0121,8.63810717614079,137.112810114401,460950,F,"100,001 and higher",0.04375726,0.809352514340723,0.0407722911022126,1,0.723401651884258,0.342624091336364,0.46863412369747,0.468886549531356,0.320531057373,587.041155735531,2375671.27160645,6128.17247577863
2361,2309,040134226361,20,Mesa,Maricopa,Google Imagery - Spring 2015,ASLD Incorporated Areas 2013,1,20,0.063000001013279,0.0121,8.63810717614079,137.112810114401,460950,F,"100,001 and higher",0.07517208,0.809352514340723,0.0822091430987768,1,0.795238741419055,0.517876906255931,0.499511893953169,0.519100593006229,0.216733870968,325.024843411456,1315328.87536621,4846.62606466759
2362,2310,040134226362,13,Gilbert,Maricopa,Google Imagery - Spring 2015,ASLD Incorporated Areas 2013,1,13,0.068000003695488,0.0125,4.62757723286966,68.0526026673836,242857,F,"100,001 and higher",0.01480494,0.791366893181698,0.0927159624059099,1,0.795238741419055,0.438245011552139,0.528032423884463,0.565481245431481,0.563855421687,138.58166491033,560820.100341797,5268.89529868251
2363,2310,040134226362,20,Mesa,Maricopa,Google Imagery - Spring 2015,ASLD Incorporated Areas 2013,1,20,0.063000001013279,0.0121,8.63810717614079,137.112810114401,460950,F,"100,001 and higher",0.01480494,0.809352514340723,0.0927159624059099,1,0.795238741419055,0.438245011552139,0.530601798335752,0.569659613212959,0.563855421687,206.620096844876,836161.866088867,5408.39954237788
2364,2311,040134226371,20,Mesa,Maricopa,Google Imagery - Spring 2015,ASLD Incorporated Areas 2013,1,20,0.063000001013279,0.0121,8.63810717614079,137.112810114401,460950,F,"100,001 and higher",0.107814,0.809352514340723,0.000940897346406572,1,0.787350326068417,0.531588710188182,0.48944251130635,0.502725562885678,0.189051094891,154.977867758294,627173.179443359,3417.39894113987
2365,2312,040134226372,20,Mesa,Maricopa,Google Imagery - Spring 2015,ASLD Incorporated Areas 2013,1,20,0.063000001013279,0.0121,8.63810717614079,137.112810114401,460950,F,"100,001 and higher",0.1383502,0.809352514340723,0.00212328066944085,1,0.787350326068417,0.49650554098879,0.498184025617788,0.516941187136907,0.253606328525,188.903727579059,764466.263427734,3892.78118021329
2366,2313,040134226381,20,Mesa,Maricopa,Google Imagery - Spring 2015,ASLD Incorporated Areas 2013,1,20,0.063000001013279,0.0121,8.63810717614079,137.112810114401,460950,F,"100,001 and higher",0.1196489,0.809352514340723,0.0639165859880173,1,0.779083547306471,0.513766950555752,0.501224556254681,0.521885758468428,0.22280334728,295.704685290685,1196674.40527344,4643.80244641968
2367,2314,040134226382,13,Gilbert,Maricopa,Google Imagery - Spring 2015,ASLD Incorporated Areas 2013,1,13,0.068000003695488,0.0125,4.62757723286966,68.0526026673836,242857,F,"100,001 and higher",0.04134058,0.791366893181698,0.0343837591814203,1,0.779083547306471,0.281375219356135,0.500483043836637,0.520679896241703,0.575831305758,26.8340389308966,108593.502441406,5559.45330723425
2368,2314,040134226382,20,Mesa,Maricopa,Google Imagery - Spring 2015,ASLD Incorporated Areas 2013,1,20,0.063000001013279,0.0121,8.63810717614079,137.112810114401,460950,F,"100,001 and higher",0.04134058,0.809352514340723,0.0343837591814203,1,0.779083547306471,0.281375219356135,0.503052418287926,0.524858264023181,0.575831305758,340.463463211989,1377806.75292969,5593.51536428719
2369,2315,040134226391,20,Mesa,Maricopa,Google Imagery - Spring 2015,ASLD Incorporated Areas 2013,1,20,0.063000001013279,0.0121,8.63810717614079,137.112810114401,460950,F,"100,001 and higher",0.02742427,0.809352514340723,0.00199956043967238,1,0.772343061220766,0.227546741159196,0.417921217440981,0.386416213803974,0.086782376502,18.3719498001644,74348.6423339844,5089.71076383427
2370,2316,040134226392,20,Mesa,Maricopa,Google Imagery - Spring 2015,ASLD Incorporated Areas 2013,1,20,0.063000001013279,0.0121,8.63810717614079,137.112810114401,460950,F,"100,001 and higher",0.04347931,0.809352514340723,0.00470690930476769,1,0.772343061220766,0.434991332822177,0.469374512906387,0.470090585173082,0.220748460445,41.8853842295182,169504.136108398,8375.95779534807
2371,2317,040134226393,13,Gilbert,Maricopa,Google Imagery - Spring 2015,ASLD Incorporated Areas 2013,1,13,0.068000003695488,0.0125,4.62757723286966,68.0526026673836,242857,F,"100,001 and higher",0.0133644,0.791366893181698,0.0885037610729265,1,0.772343061220766,0.636217282465187,0.538924915857316,0.583194832291712,0.470679012346,3.59192911347345,14536.021484375,1753.28405964033
2372,2317,040134226393,20,Mesa,Maricopa,Google Imagery - Spring 2015,ASLD Incorporated Areas 2013,1,20,0.063000001013279,0.0121,8.63810717614079,137.112810114401,460950,F,"100,001 and higher",0.0133644,0.809352514340723,0.0885037610729265,1,0.772343061220766,0.636217282465187,0.541494290308606,0.587373200073189,0.470679012346,593.521713804402,2401897.15979004,6469.99224947982
2373,2318,040134226401,20,Mesa,Maricopa,Google Imagery - Spring 2015,ASLD Incorporated Areas 2013,1,20,0.063000001013279,0.0121,8.63810717614079,137.112810114401,460950,F,"100,001 and higher",0.0810352,0.809352514340723,0.039473386136314,1,0.721027878106286,0.444882456903266,0.468227087726535,0.468224619548359,0.181818181818,106.986861869154,432960.469116211,2784.81996256511
2374,2319,040134226402,20,Mesa,Maricopa,Google Imagery - Spring 2015,ASLD Incorporated Areas 2013,1,20,0.063000001013279,0.0121,8.63810717614079,137.112810114401,460950,F,"100,001 and higher",0.08247318,0.809352514340723,0.0210264748803709,1,0.721027878106286,0.603245031932274,0.523910528461823,0.55877813720063,0.430248618785,216.215732626535,874994.025512695,3746.26402237947
2375,2320,040134226403,20,Mesa,Maricopa,Google Imagery - Spring 2015,ASLD Incorporated Areas 2013,1,20,0.063000001013279,0.0121,8.63810717614079,137.112810114401,460950,F,"100,001 and higher",0.1076144,0.809352514340723,0.0202669839576211,1,0.721027878106286,0.467047179723414,0.490738303423119,0.504832805770997,0.30985915493,154.373522334479,624727.48059082,3154.43671258286
